bs_v_mean,bs_v_std,ep_len,ep_r_bs_sum,ep_r_ue_sum,epsilon,fair_ep,fair_mean_step,loss_bs,loss_ue,on_ratio_mean,thr_last,thr_mean,thr_sum,type,ue_v_mean,ue_v_std
,,200.0,-54114.17825317383,-14880.91853136302,0.05,0.771436334265537,0.05329295837499085,,,0.41666666666666663,0.19642499418466347,3.9427924848129705,788.5584969625941,rollout,,
,,200.0,-54518.45520019531,-14606.644597099155,0.05,0.7175998905830859,0.0529931833674506,,,0.4133333333333333,4.294693787641549,4.5879028219243985,917.5805643848796,rollout,,
,,200.0,-54434.36855363846,-14694.174535756223,0.05,0.6401952271252151,0.05141897375822214,,,0.39833333333333326,6.148128237555948,4.793383462595537,958.6766925191074,rollout,,
,,200.0,-54977.84714961052,-14859.178012018303,0.05,0.7055506863810289,0.052328569385200065,,,0.3899999999999999,4.838361567907138,4.610873633862827,922.1747267725654,rollout,,
,,200.0,-55778.982924222946,-14849.71074586765,0.05,0.6949497867419803,0.052600864451854544,,,0.405,4.168349718492328,4.5972336811222325,919.4467362244465,rollout,,
5530.7880859375,6070.044921875,,,,0.05,,,7063.6796875,1551.4007568359375,,,,,update,9837.1787109375,6711.171875
,,200.0,-56280.41802620888,-14733.505111993001,0.05,0.6939762512240322,0.05482029336578489,,,0.43666666666666665,7.601771173844875,4.80926464644869,961.852929289738,rollout,,
,,200.0,-57115.13623046875,-14819.574937773446,0.05,0.5991402259203067,0.054654876118088745,,,0.4433333333333333,7.113023950895567,4.707794858502268,941.5589717004536,rollout,,
,,200.0,-57322.0908472538,-14809.174957952957,0.05,0.5816922774936196,0.05433761686925873,,,0.4316666666666666,3.1292789587235226,4.829762625913676,965.9525251827353,rollout,,
,,200.0,-57917.999361395836,-14690.762838892248,0.05,0.658082283756979,0.0552983670014603,,,0.44666666666666666,8.495056486464495,4.473902023686708,894.7804047373418,rollout,,
,,200.0,-57969.18506407738,-14719.877957960625,0.05,0.7105168175279505,0.05651390123810783,,,0.45166666666666666,4.908517255917732,3.714747828784791,742.9495657569582,rollout,,
,,200.0,-59258.94143676758,-14551.116549193795,0.05,0.720672346486192,0.05435530443274228,,,0.4316666666666666,7.554821649822733,4.519656419574883,903.9312839149765,rollout,,
,,200.0,-59834.97360229492,-14421.836232020514,0.05,0.7278134657613491,0.05588355524672339,,,0.43666666666666665,4.855049406378146,4.3064028282841145,861.2805656568229,rollout,,
,,200.0,-60359.67971801758,-14552.50489282641,0.05,0.7282453843125032,0.05658840989776999,,,0.45166666666666655,4.52414294743034,4.352153712203146,870.4307424406292,rollout,,
,,200.0,-60915.39581298828,-14714.529835505042,0.05,0.6501638760817814,0.057126866961728154,,,0.455,3.469566852261879,4.239275281282395,847.855056256479,rollout,,
,,200.0,-60803.29173374176,-14702.482578488358,0.05,0.7224841499119096,0.05344309069260164,,,0.42499999999999993,6.500245227063777,4.205152524103293,841.0305048206586,rollout,,
,,200.0,-60932.492005348206,-14667.052137213619,0.05,0.664096929641145,0.05407394779663863,,,0.44166666666666665,0.08943593706145019,4.52356119104777,904.7122382095541,rollout,,
,,200.0,-61709.92371861637,-14401.075313932623,0.05,0.7167693802514689,0.0542444651271571,,,0.42,6.066110481606069,4.891271551142772,978.2543102285543,rollout,,
,,200.0,-60924.947457790375,-14470.373115606559,0.05,0.6992448817467266,0.05253733818901285,,,0.42166666666666663,6.060209842054788,4.577044061963944,915.4088123927888,rollout,,
,,200.0,-62765.59252846241,-14526.330376509375,0.05,0.7000423224055222,0.05377118877020102,,,0.4383333333333333,1.1840870107876769,4.554879246944833,910.9758493889666,rollout,,
,,200.0,-62983.832250356674,-14479.930491547837,0.05,0.749257800717827,0.05595499809517396,,,0.44666666666666666,6.849151358944473,4.298107077058138,859.6214154116277,rollout,,
,,200.0,-63773.38891649246,-14687.426476381866,0.05,0.5979311900906521,0.053488678272243406,,,0.4333333333333333,5.626698030592142,4.633516785212035,926.7033570424071,rollout,,
6905.41845703125,7857.1337890625,,,,0.05,,,10127.759765625,889.7660522460938,,,,,update,9699.09765625,6413.775390625
,,200.0,-64130.11576938629,-14726.129041009433,0.05,0.529188047230553,0.05373990982420649,,,0.44166666666666665,8.713438117222859,5.408440978029429,1081.6881956058858,rollout,,
,,200.0,-65295.71612548828,-14549.489056057533,0.05,0.6079733708921997,0.05389970313313163,,,0.45166666666666655,7.609040703155482,5.543245884668013,1108.6491769336026,rollout,,
,,200.0,-65253.228082716465,-14508.331668634872,0.05,0.6220852479568103,0.05461796632347106,,,0.45833333333333326,6.686338958424415,5.018729209662627,1003.7458419325255,rollout,,
,,200.0,-65109.99686169624,-14497.755302231832,0.05,0.6303155502487763,0.05470870763077344,,,0.44333333333333336,4.700319142890162,4.797514944662987,959.5029889325973,rollout,,
,,200.0,-66070.61957335472,-14585.701429144112,0.05,0.7202413440421426,0.05614654030126649,,,0.46166666666666667,5.646171615115063,4.2521360478403185,850.4272095680636,rollout,,
,,200.0,-66933.88138723373,-14847.987711490727,0.05,0.7107122649713957,0.05787427569697257,,,0.475,6.305791840835163,4.157780007450513,831.5560014901026,rollout,,
,,200.0,-67678.6481897831,-14638.27144198639,0.05,0.7175643144957304,0.053913039887162645,,,0.44999999999999996,2.4191462455531467,4.861027850353611,972.205570070722,rollout,,
,,200.0,-68213.81904029846,-14505.442611319653,0.05,0.654903914217537,0.058376102708341406,,,0.46166666666666656,10.892538706755666,4.803349732483398,960.6699464966797,rollout,,
